input,subject,relation,object
总体上，候选实体消歧方法包括基于图的方法、基于概率生成模型的方法、基于主题模型的方法和基于深度学习的方法等。,候选实体消歧方法,依靠,基于图的方法
总体上，候选实体消歧方法包括基于图的方法、基于概率生成模型的方法、基于主题模型的方法和基于深度学习的方法等。,候选实体消歧方法,依靠,基于概率生成模型的方法
总体上，候选实体消歧方法包括基于图的方法、基于概率生成模型的方法、基于主题模型的方法和基于深度学习的方法等。,候选实体消歧方法,依靠,基于主题模型的方法
总体上，候选实体消歧方法包括基于图的方法、基于概率生成模型的方法、基于主题模型的方法和基于深度学习的方法等。,候选实体消歧方法,依靠,基于深度学习的方法
下面介绍每类方法中具有代表性的工作。,每类方法中具有代表性的工作,依靠,介绍
[32]（1）基于图的方法。,基于图的方法,依靠,图
基于图的方法将实体指称、实体以及它们之间的关系通过图的形式表示出来，然后在图上对实体指称之间、候选实体之间、实体指称与候选实体之间的关联关系进行协同推理。,基于图的方法,中文名,在图上对实体指称之间、候选实体之间、实体指称与候选实体之间的关联关系进行协同推理
基于图的方法将实体指称、实体以及它们之间的关系通过图的形式表示出来，然后在图上对实体指称之间、候选实体之间、实体指称与候选实体之间的关联关系进行协同推理。,基于图的方法,依靠,实体指称、实体以及它们之间的关系
该类方法比较具有代表性的是Han等人较早提出的基于参照图（Referent_Graph）协同实体链接方法[33]。,基于参照图（Referent_Graph）协同实体链接方法,依靠,Han等人较早提出的基于参照图（Referent_Graph）协同实体链接方法
Han等人提出在候选实体消歧时，首先建立如图4-34所示的参照图，图中对实体、提及-实体、实体-实体的关系进行了表示；图中实体提及和实体间的加权边表示了它们的局部依赖性；实体和实体间的加权边代表实体间的语义相关度，为进行全局协同的实体消歧提供了基础。,实体提及,依靠,实体-实体的关系
Han等人提出在候选实体消歧时，首先建立如图4-34所示的参照图，图中对实体、提及-实体、实体-实体的关系进行了表示；图中实体提及和实体间的加权边表示了它们的局部依赖性；实体和实体间的加权边代表实体间的语义相关度，为进行全局协同的实体消歧提供了基础。,实体,依靠,实体间的加权边
在计算了实体提及的初始重要性度量等人的方法将其作为实体消歧的初始依据并在参照图上进行传递，该过程与后，Han_PageRank算法中节点rank值的传递与更新方式类似。,Han_PageRank算法,中文名,节点rank值的传递与更新方式类似
在计算了实体提及的初始重要性度量等人的方法将其作为实体消歧的初始依据并在参照图上进行传递，该过程与后，Han_PageRank算法中节点rank值的传递与更新方式类似。,Han_PageRank算法,依靠,节点rank值的传递与更新方式
最后，基于实体消歧依据的传递结果，计算一个结合局部相容度和全局依赖性的实体消歧目标函数，为每个实体提及确定能使目标函数最大化的目标实体，从而得到实体消歧结果。,实体消歧目标函数,中文名,使目标函数最大化的目标实体
最后，基于实体消歧依据的传递结果，计算一个结合局部相容度和全局依赖性的实体消歧目标函数，为每个实体提及确定能使目标函数最大化的目标实体，从而得到实体消歧结果。,实体消歧目标函数,依靠,局部相容度
最后，基于实体消歧依据的传递结果，计算一个结合局部相容度和全局依赖性的实体消歧目标函数，为每个实体提及确定能使目标函数最大化的目标实体，从而得到实体消歧结果。,实体消歧目标函数,依靠,全局依赖性
采用基于图的方法进行候选实体消歧的实体链接系统还有文献[34]、文献[35]等。,实体链接系统,依靠,基于图的方法
图4-34参照图[33]（2）基于概率生成模型的方法。,基于概率生成模型的方法,依靠,基于概率生成模型的方法依靠概率生成模型
基于概率生成模型对实体提及和实体的联合概率进行建模，可以通过模型的推理求解实体消歧问题。,基于概率生成模型,依靠,对实体提及和实体的联合概率进行建模
在Han等人[36]提出的实体-提及概率生成模型中，实体提及被作为生成样本进行建模，其生成过程如图4-35所示。,实体-提及概率生成模型,依靠,生成样本进行建模
图4-35实体提及生成过程示例[36]首先，模型依据实体的概率分布P（e）选择实体提及对应的实体，如例子中的[Michael_Jeffrey_Jordan]和[Michael_I.Jordan]；然后，模型依据给定实体e实体名称的条件概率P（s|e）选择实体提及的名称，如例子中的[Jordan]和[Michael_Jordan]；最后，模型依据给定实体e上下文的条件概率P（c|e）输出实体提及的上下文。,模型,依靠,依据实体的概率分布P（e）选择实体提及对应的实体
"根据上述实体提及的生成过程，实体和提及的联合概率可以定义为P（m,e）=P（s,c,e）=P（e）P（s|e）P（c|e）在该方法中，P（e）对应了实体的流行度，P（s|e）对应了实体名称知识，P（c|e）对应了上下文知识。",实体联合概率,中文名,"P（m,e）"
当给定实体提及m时，候选实体消歧通过以下式子实现（3）基于主题模型的方法。,候选实体消歧,依靠,基于主题模型的方法
Han等人认为，在同一个文本中出现的实体应该与文本表述的主题相关。,同一个文本中出现的实体,依靠,与文本表述的主题相关
基于该思想，他们提出了实体-主题模型，可以对实体在文本中的相容度、实体与话题的一致性进行联合建模，从而提升实体链接的结果。,实体-主题模型,中文名,对实体在文本中的相容度、实体与话题的一致性进行联合建模
基于该思想，他们提出了实体-主题模型，可以对实体在文本中的相容度、实体与话题的一致性进行联合建模，从而提升实体链接的结果。,实体-主题模型,依靠,对实体在文本中的相容度、实体与话题的一致性进行联合建模
实体-主题模型如图4-36所示，给定主题数量T、实体数量E、实体名称数量K和词的数量V，实体-主题模型通过如下过程生成关于主题、实体名称和实体上下文的全局知识。,实体-主题模型,依靠,给定主题数量T、实体数量E、实体名称数量K和词的数量V，生成关于主题、实体名称和实体上下文的全局知识
通过吉布斯抽样算法，可以基于实体-主题模型推断获得实体消歧所需的决策信息。,实体-主题模型推断,依靠,基于实体-主题模型推断获得实体消歧所需的决策信息
图4-36实体-主题模型[37]（4）基于深度学习的方法。,实体-主题模型,依靠,基于深度学习的方法
在候选实体消歧过程中，准确计算实体的相关度十分重要。,准确计算实体的相关度,依靠,候选实体消歧过程
因为在利用上下文中信息或进行协同实体消歧时，都需要评价实体与实体的相关度。,评价实体与实体的相关度,依靠,利用上下文中信息或进行协同实体消歧
Huang等人[38]提出了一个基于深度神经网络的实体语义相关度计算模型，如图4-37所示。,基于深度神经网络的实体语义相关度计算模型,依靠,实体语义相关度计算
基于词袋和独热表示的输入经过词散列层进行降维，然后经过多层神经网络的非线性变换，得到语义层上实体的表示；两个实体的相关度被定义为它们语义层表示向量的余弦相似度。,语义层上实体的表示,中文名,向量的余弦相似度
基于词袋和独热表示的输入经过词散列层进行降维，然后经过多层神经网络的非线性变换，得到语义层上实体的表示；两个实体的相关度被定义为它们语义层表示向量的余弦相似度。,两个实体的相关度,依靠,它们语义层表示向量的余弦相似度
"图4-37实体提及生成过程示例[38]4.5.2知识结构挖掘：规则挖掘1.归纳逻辑程序设计归纳逻辑程序设计（Inductive_Logic_Programming,ILP）是以一阶逻辑归纳为理论基础，并以一阶逻辑为表达语言的符号规则学习算法[39]。",归纳逻辑程序设计,中文名,以一阶逻辑归纳为理论基础，并以一阶逻辑为表达语言的符号规则学习算法
"图4-37实体提及生成过程示例[38]4.5.2知识结构挖掘：规则挖掘1.归纳逻辑程序设计归纳逻辑程序设计（Inductive_Logic_Programming,ILP）是以一阶逻辑归纳为理论基础，并以一阶逻辑为表达语言的符号规则学习算法[39]。",归纳逻辑程序设计,依靠,一阶逻辑归纳
知识图谱中的实体关系可看作是二元谓词描述的事实，因此也可通过ILP方法从知识图谱中学习一阶逻辑规则。,实体关系,依靠,二元谓词描述的事实
"给定背景知识和目标谓词（知识图谱中即为关系）,ILP系统可以学习获得描述目标谓词的逻辑规则集合。",ILP系统,依靠,学习获得描述目标谓词的逻辑规则集合
FOIL[40]是早期具有代表性的ILP系统，它采用顺序覆盖的策略逐条学习逻辑规则，在学习每条规则时，FOIL采用了基于信息熵的评价函数引导搜索过程，归纳学习一阶规则。,FOIL,中文名,早期具有代表性的ILP系统
FOIL[40]是早期具有代表性的ILP系统，它采用顺序覆盖的策略逐条学习逻辑规则，在学习每条规则时，FOIL采用了基于信息熵的评价函数引导搜索过程，归纳学习一阶规则。,FOIL,依靠,顺序覆盖的策略逐条学习逻辑规则
下面通过一个例子介绍FOIL的规则学习过程。,FOIL的规则学习过程,依靠,概念/产品
设有规则学习问题如表4-6所示。,规则学习问题,依靠,概念/产品
背景知识描述了某一家庭的成员关系，规则学习的目标谓词为daughter，该目标谓词有若干正例和反例事实。,规则学习的目标谓词,依靠,背景知识描述了某一家庭的成员关系
"FOIL在规则学习过程中，从空规则daughter（X,Y）←开始，逐一将可用谓词加入规则体进行考察，按照预定标准评估规则的优劣并选取最优规则；持续谓词的添加直至规则只覆盖正例而不覆盖任何反例。",FOIL,中文名,正向实例过滤
"FOIL在规则学习过程中，从空规则daughter（X,Y）←开始，逐一将可用谓词加入规则体进行考察，按照预定标准评估规则的优劣并选取最优规则；持续谓词的添加直至规则只覆盖正例而不覆盖任何反例。",FOIL,依靠,逐一将可用谓词加入规则体进行考察
表4-7列出了FOIL学习单个规则的过程。,FOIL学习单个规则的过程,依靠,依靠记忆
当获得一个满足上述要求的规则后，FOIL将被该规则覆盖的正例移除，然后基于剩余的正例和反例再重复上述过程获得新的规则，直至所有正例都被移除。,FOIL,中文名,反例正例循环获取规则
当获得一个满足上述要求的规则后，FOIL将被该规则覆盖的正例移除，然后基于剩余的正例和反例再重复上述过程获得新的规则，直至所有正例都被移除。,FOIL,依靠,基于剩余的正例和反例再重复上述过程获得新的规则，直至所有正例都被移除
表4-6规则学习问题表4-7FOIL学习单个规则的过程注：和分别为被规则ri覆盖正例和反例的数量。,FOIL,中文名,泛化逆反集
表4-6规则学习问题表4-7FOIL学习单个规则的过程注：和分别为被规则ri覆盖正例和反例的数量。,FOIL,依靠,抽取概念或实体
在扩展规则体的每一步，FOIL选择使得规则FOIL_Gain达到最大的谓词加入规则体。,FOIL,依靠,选择使得规则FOIL_Gain达到最大的谓词加入规则体
FOIL_Gain的定义为：式中，Ri为当前待扩展的规则；Li+1为由候选谓词构成的新文字；和分别为被规则Ri覆盖正例和反例的数量；和分别为被新规则Ri+1覆盖正例和反例的数量；为同时被规则Ri和Ri+1覆盖的正例数量。,FOIL_Gain,中文名,形式化同义反演规则获取
FOIL_Gain的定义为：式中，Ri为当前待扩展的规则；Li+1为由候选谓词构成的新文字；和分别为被规则Ri覆盖正例和反例的数量；和分别为被新规则Ri+1覆盖正例和反例的数量；为同时被规则Ri和Ri+1覆盖的正例数量。,FOIL_Gain,依靠,由候选谓词构成的新文字
基于FOIL_Gain评价函数，FOIL在构建规则的每一阶段倾向于选择覆盖较多正例和较少反例的规则。,FOIL_Gain评价函数,依靠,构建规则的每一阶段倾向于选择覆盖较多正例和较少反例的规则
在早期的ILP系统中，还有以Progol[41]为代表的基于逆语义蕴涵的学习方法。,早期的ILP系统,依靠,基于逆语义蕴涵的学习方法
"文献[39,42]对大量ILP方法进行了综述。",ILP方法,依靠,对大量进行综述
多数ILP系统仅适用于小规模的数据集，在较大规模的数据集上运行效率不高。,ILP系统,依靠,小规模的数据集
因此，近年来也有大量研究致力于提高ILP系统的可扩展性，这些工作包括FOIL-D[43]、PILP[44]、QuickFOIL[45]和分布式并行的ILP系统[46]等。,FOIL-D,中文名,FOIL-分布式并行的ILP系统
因此，近年来也有大量研究致力于提高ILP系统的可扩展性，这些工作包括FOIL-D[43]、PILP[44]、QuickFOIL[45]和分布式并行的ILP系统[46]等。,FOIL-D,依靠,可扩展性
因此，近年来也有大量研究致力于提高ILP系统的可扩展性，这些工作包括FOIL-D[43]、PILP[44]、QuickFOIL[45]和分布式并行的ILP系统[46]等。,PILP,依靠,可扩展性
因此，近年来也有大量研究致力于提高ILP系统的可扩展性，这些工作包括FOIL-D[43]、PILP[44]、QuickFOIL[45]和分布式并行的ILP系统[46]等。,QuickFOIL,依靠,可扩展性
因此，近年来也有大量研究致力于提高ILP系统的可扩展性，这些工作包括FOIL-D[43]、PILP[44]、QuickFOIL[45]和分布式并行的ILP系统[46]等。,分布式并行的ILP系统,依靠,可扩展性
最近，针对大规模知识图谱的特点，Galarraga等人研究并提出了AMIE系统[47];AMIE采用关联规则挖掘的方法，并定义了新的支持度和覆盖度度量对搜索空间进行剪枝，并可以在知识图谱不完备的条件下评价规则，在规则质量和学习效率方面都比传统ILP方法有很大的提升。,AMIE,依靠,关联规则挖掘的方法
最近，针对大规模知识图谱的特点，Galarraga等人研究并提出了AMIE系统[47];AMIE采用关联规则挖掘的方法，并定义了新的支持度和覆盖度度量对搜索空间进行剪枝，并可以在知识图谱不完备的条件下评价规则，在规则质量和学习效率方面都比传统ILP方法有很大的提升。,AMIE,依靠,新的支持度和覆盖度度量
在对AMIE多个计算过程进行优化后，Galarraga等人又发布了其升级系统AMIE+[48]，新系统具有更高的计算效率。,AMIE+,依靠,对AMIE多个计算过程进行优化
"2.路径排序算法（PathRankingAlgorithm,PRA）PRA[49,50]是一种将关系路径作为特征的知识图谱链接预测算法，因为其获取的关系路径实际上对应一种霍恩子句，PRA计算的路径特征可以转换为逻辑规则，便于人们发现和理解知识图谱中隐藏的知识。",路径排序算法,中文名,PRA
"2.路径排序算法（PathRankingAlgorithm,PRA）PRA[49,50]是一种将关系路径作为特征的知识图谱链接预测算法，因为其获取的关系路径实际上对应一种霍恩子句，PRA计算的路径特征可以转换为逻辑规则，便于人们发现和理解知识图谱中隐藏的知识。",PRA,依靠,将关系路径作为特征的知识图谱链接预测算法
PRA的基本思想是通过发现连接两个实体的一组关系路径来预测实体间可能存在的某种特定关系。,PRA,依靠,发现连接两个实体的一组关系路径来预测实体间可能存在的某种特定关系
"如图4-38所示，若要预测球员和赛事联盟之间的AlthletePlaysForLeague关系，连接实体HinesWard和NFL的关系路径<AlthletePlaysForTeam,TeamPlaysInLeague>可以作为预测模型的一个重要特征。",连接实体HinesWard和NFL的关系路径,中文名,"<AlthletePlaysForTeam,TeamPlaysInLeague>"
"如图4-38所示，若要预测球员和赛事联盟之间的AlthletePlaysForLeague关系，连接实体HinesWard和NFL的关系路径<AlthletePlaysForTeam,TeamPlaysInLeague>可以作为预测模型的一个重要特征。",连接实体HinesWard和NFL的关系路径,依靠,"<AlthletePlaysForTeam,TeamPlaysInLeague>"
实际上，该关系路径对应着一个常识知识，可以用图4-39中的霍恩子句表示。,关系路径,依靠,一个常识知识
在链接预测过程中，PRA会自动发现有用的关系路径来构建预测模型；PRA具体的工作流程分为三个重要的步骤：特征选择、特征计算和关系分类。,PRA,中文名,自动发现有用的关系路径来构建预测模型的工作流程
在链接预测过程中，PRA会自动发现有用的关系路径来构建预测模型；PRA具体的工作流程分为三个重要的步骤：特征选择、特征计算和关系分类。,PRA,依靠,特征选择
在链接预测过程中，PRA会自动发现有用的关系路径来构建预测模型；PRA具体的工作流程分为三个重要的步骤：特征选择、特征计算和关系分类。,PRA,依靠,特征计算
在链接预测过程中，PRA会自动发现有用的关系路径来构建预测模型；PRA具体的工作流程分为三个重要的步骤：特征选择、特征计算和关系分类。,PRA,依靠,关系分类
图4-38示例知识图谱子图[50]图4-39霍恩子句（1）特征选择。,图4-38示例知识图谱子图,依靠,概念/产品
因为知识图谱中连接特定实体对的关系路径数量可能会很多，特别是当允许的关系路径长度较长时，关系路径的数量将快速增长。,关系路径,依靠,特定实体对
PRA并不使用连接实体对的所有关系路径作为模型的特征，所以第一步会对关系路径进行选择，仅保留对于预测目标关系潜在有用的关系路径。,PRA,中文名,选择关系路径
PRA并不使用连接实体对的所有关系路径作为模型的特征，所以第一步会对关系路径进行选择，仅保留对于预测目标关系潜在有用的关系路径。,PRA,依靠,对关系路径进行选择，仅保留对于预测目标关系潜在有用的关系路径
"为了保证特征选择的效率，PRA使用了基于随机游走的特征选择方法；对于某个关系路径π,PRA基于随机游走计算该路径的准确度（precision）和覆盖度（coverage）。",PRA,中文名,基于随机游走的特征选择方法
"为了保证特征选择的效率，PRA使用了基于随机游走的特征选择方法；对于某个关系路径π,PRA基于随机游走计算该路径的准确度（precision）和覆盖度（coverage）。",PRA,中文名,基于随机游走计算某个路径的准确度（precision）和覆盖度（coverage）
"为了保证特征选择的效率，PRA使用了基于随机游走的特征选择方法；对于某个关系路径π,PRA基于随机游走计算该路径的准确度（precision）和覆盖度（coverage）。",PRA,依靠,基于随机游走计算路径的准确度
"为了保证特征选择的效率，PRA使用了基于随机游走的特征选择方法；对于某个关系路径π,PRA基于随机游走计算该路径的准确度（precision）和覆盖度（coverage）。",PRA,依靠,基于随机游走计算路径的覆盖度
式中，P（si→Gi;π）是以实体si为起点，沿着关系路径π进行随机游走能够抵达目标实体的概率。,P（si→Gi;π）,中文名,以实体si为起点，沿着关系路径π进行随机游走能够抵达目标实体的概率
式中，P（si→Gi;π）是以实体si为起点，沿着关系路径π进行随机游走能够抵达目标实体的概率。,P（si→Gi;π）,依靠,沿着关系路径π进行随机游走能够抵达目标实体的概率
PRA对于准确度和覆盖度都分别设定阈值，只有当两个度量值不小于阈值的关系路径时，才被作为特征保留。,PRA,中文名,概念/产品属性约简
PRA对于准确度和覆盖度都分别设定阈值，只有当两个度量值不小于阈值的关系路径时，才被作为特征保留。,PRA,依靠,关系路径
（2）特征计算。,特征计算,依靠,概念/产品
在选择了有用的关系路径作为特征之后，PRA将为每个实体对计算其特征值。,PRA,依靠,为每个实体对计算其特征值
"给定实体对(h,t)和某一特征路径π,PRA将从实体s为起点沿着关系路径π进行随机游走抵达实体t的概率作为该实体对在关系路径π特征的值。",PRA,依靠,从实体s为起点沿着关系路径π进行随机游走抵达实体t的概率
通过计算实体对在每个特征关系路径上的可达概率，就可以得到该实体对所有特征的值。,实体对在每个特征关系路径上的可达概率,依靠,得到该实体对所有特征的值
（3）关系分类。,关系分类,依靠,概念/产品
基于训练样例（目标关系的正例实体对和反例实体对）和它们的特征，PRA为每个目标关系训练一个分类模型。,PRA,依靠,训练一个分类模型
利用训练完的模型，可以预测知识图谱中任意两个实体间是否存在某特定关系。,知识图谱中任意两个实体间是否存在某特定关系,依靠,利用训练完的模型
关系分类可以使用任何一种分类模型，PRA中使用了逻辑回归分类模型，并取得了较好的效果。,关系分类,依靠,任何一种分类模型
PRA在训练逻辑回归模型的过程中，可以获得关系路径的权重，从而可以对路径的重要性进行排序；而且关系路径具有很好的可解释性。,PRA,依靠,获得关系路径的权重
本实践的相关工具、实验数据及操作说明由OpenKG提供，地址为http://openkg.cn。,本实践,依靠,OpenKG
该框架遵循Apache开源协议。,该框架,依靠,Apache开源协议
4.6.1开源工具的技术架构如图4-41所示为DeepDive的整体处理流程，主要分为数据准备和因子图模型构建两个部分，CNdeepdive在此基础上添加了神经网络模型和增量操作。,DeepDive,中文名,数据准备
4.6.1开源工具的技术架构如图4-41所示为DeepDive的整体处理流程，主要分为数据准备和因子图模型构建两个部分，CNdeepdive在此基础上添加了神经网络模型和增量操作。,DeepDive,中文名,因子图模型构建
4.6.1开源工具的技术架构如图4-41所示为DeepDive的整体处理流程，主要分为数据准备和因子图模型构建两个部分，CNdeepdive在此基础上添加了神经网络模型和增量操作。,CNdeepdive,中文名,添加了神经网络模型
4.6.1开源工具的技术架构如图4-41所示为DeepDive的整体处理流程，主要分为数据准备和因子图模型构建两个部分，CNdeepdive在此基础上添加了神经网络模型和增量操作。,CNdeepdive,中文名,增量操作
4.6.1开源工具的技术架构如图4-41所示为DeepDive的整体处理流程，主要分为数据准备和因子图模型构建两个部分，CNdeepdive在此基础上添加了神经网络模型和增量操作。,DeepDive,依靠,数据准备
4.6.1开源工具的技术架构如图4-41所示为DeepDive的整体处理流程，主要分为数据准备和因子图模型构建两个部分，CNdeepdive在此基础上添加了神经网络模型和增量操作。,DeepDive,依靠,因子图模型构建
在具体应用中，可以选择使用因子图模型或神经网络模型。,因子图模型,依靠,具体应用
图4-41DeepDive的整体处理流程图中浅色字体部分是股权交易关系抽取实例在框架中对应的文件名、命令或需要配置的脚本文件。,股权交易关系抽取,依靠,文件名、命令或需要配置的脚本文件
