input,subject,relation,object
实际上，大多应用只需要实现本体间的互操作就可以满足需求，完全的集成是没有必要的。,应用,实现,本体间的互操作
本体映射通过建立本体间的映射规则达到本体互操作，其形式比较灵活，更能适应分布动态的环境。,本体映射,属于,建立本体间的映射规则达到本体互操作
本体映射通过建立本体间的映射规则达到本体互操作，其形式比较灵活，更能适应分布动态的环境。,本体映射,实现,建立本体间的映射规则达到本体互操作
本体映射通过建立本体间的映射规则达到本体互操作，其形式比较灵活，更能适应分布动态的环境。,本体映射,中文名,建立本体间的映射规则达到本体互操作
1.映射的对象角度通过这个角度的分类，明确映射应该建立在异构本体的哪些成分之间。,映射的对象角度,属于,建立异构本体的成分之间
1.映射的对象角度通过这个角度的分类，明确映射应该建立在异构本体的哪些成分之间。,映射,实现,对象角度的分类
本体间的不匹配是造成本体异构的根本原因，这种不匹配可分为语言层和模型层两个层次。,本体间的不匹配,属于,造成本体异构的根本原因
本体间的不匹配是造成本体异构的根本原因，这种不匹配可分为语言层和模型层两个层次。,本体间的不匹配,实现,划分本体间的不匹配可分为语言层和模型层两个层次
本体间的不匹配是造成本体异构的根本原因，这种不匹配可分为语言层和模型层两个层次。,本体间的不匹配,中文名,本体异构
由于不同本体语言之间表达能力上的差异，这种转换有时会造成本体信息的损失。,本体语言之间表达能力上的差异,属于,造成本体信息的损失
由于不同本体语言之间表达能力上的差异，这种转换有时会造成本体信息的损失。,本体语言之间表达能力上的差异,实现,转换
因此，语言间的转换应该尽可能指向表达能力强的语言，以减少信息的损失。,语言间的转换,属于,指向表达能力强的语言
因此，语言间的转换应该尽可能指向表达能力强的语言，以减少信息的损失。,语言间的转换,实现,信息的损失
而实际上，通常的本体映射很少考虑语言层次上的异构。,本体映射,属于,考虑语言层次上的异构
而实际上，通常的本体映射很少考虑语言层次上的异构。,本体映射,实现,考虑语言层次上的异构
将不同语言表示的本体转换为相同的表示形式能方便映射处理。,本体转换,属于,将不同语言表示的本体转换为相同的表示形式
将不同语言表示的本体转换为相同的表示形式能方便映射处理。,本体转换,实现,方便映射处理
通常，这种转换带来的信息损失不应该对映射结果造成明显的影响。,映射,属于,转换带来的信息损失不应该对映射结果造成明显的影响。
通常，这种转换带来的信息损失不应该对映射结果造成明显的影响。,映射,实现,通常，这种转换带来的信息损失不应该对映射结果造成明显的影响。
通常，这种转换带来的信息损失不应该对映射结果造成明显的影响。,映射,中文名,转换带来的信息损失不应该对映射结果造成明显的影响。
建立异构本体的概念之间的映射是最基本的映射，因为概念是本体中最基本的成分，没有概念，其他的本体成分无从谈起。,建立异构本体的概念之间的映射,属于,最基本的映射
建立异构本体的概念之间的映射是最基本的映射，因为概念是本体中最基本的成分，没有概念，其他的本体成分无从谈起。,建立异构本体的概念之间的映射,实现,概念之间的映射
不同本体之间的实例也会出现异构，例如不同的实例名实际上表示同一个对象。,异构,属于,不同本体之间的实例
不同本体之间的实例也会出现异构，例如不同的实例名实际上表示同一个对象。,不同本体之间的实例,实现,实例名实际上表示同一个对象
为了检查实例之间是否等价，目前的方法基于属性匹配或逻辑推理[14]。,检查实例之间是否等价,属于,基于属性匹配或逻辑推理
为了检查实例之间是否等价，目前的方法基于属性匹配或逻辑推理[14]。,检查实例之间是否等价,实现,基于属性匹配或逻辑推理
为了检查实例之间是否等价，目前的方法基于属性匹配或逻辑推理[14]。,检查实例之间是否等价,中文名,基于属性匹配或逻辑推理
为了检查实例之间是否等价，目前的方法基于属性匹配或逻辑推理[14]。,检查实例之间是否等价,等价,基于属性匹配或逻辑推理
但是，逻辑推理的方法通常很耗时，而属性匹配的方法又很可能得到不确定的答案。,属性匹配,属于,逻辑推理的方法
但是，逻辑推理的方法通常很耗时，而属性匹配的方法又很可能得到不确定的答案。,属性匹配,实现,很耗时
XuBaowen等人提出了一种检查实例等价的框架[15]，这种方法同时使用了属性匹配和逻辑推理两种方法，并利用一种基于不相交集合并的算法来加速推理过程。,XuBaowen等人,等价,检查实例等价的框架
但总的来说，由于实例之间的映射情况比其他对象的映射简单，但是实例的数目太多，处理起来非常耗时，因此很多映射工作并不着重考虑实例上的映射。,实例间的映射,属于,其他对象的映射
但总的来说，由于实例之间的映射情况比其他对象的映射简单，但是实例的数目太多，处理起来非常耗时，因此很多映射工作并不着重考虑实例上的映射。,实例上的映射,实现,其他对象的映射
公理是本体中的一个重要成分，它是对其他本体成分的约束和限制。,公理,属于,本体中的一个重要成分
公理是本体中的一个重要成分，它是对其他本体成分的约束和限制。,公理,实现,对其他本体成分的约束和限制
通常，一个公理由一些操作符和本体成分组合而成。,公理,属于,本体成分组合而成
通常，一个公理由一些操作符和本体成分组合而成。,公理,实现,一些操作符
通常，一个公理由一些操作符和本体成分组合而成。,公理,中文名,公理由
因此，如果两个本体使用的表示语言都支持同样的操作符，那么公理之间的映射便可以转换为其他成分之间的映射。,本体公理之间的映射,属于,其他成分之间的映射
因此，如果两个本体使用的表示语言都支持同样的操作符，那么公理之间的映射便可以转换为其他成分之间的映射。,公理之间的映射,实现,其他成分之间的映射
