input,subject,relation,object
这些框架有不同的描述术语、表达能力、数据格式等方面的考虑，但本质上有相似之处。,框架,由组成,描述术语、表达能力、数据格式
这些框架有不同的描述术语、表达能力、数据格式等方面的考虑，但本质上有相似之处。,知识图谱框架,实现,知识图谱/知识表示/知识存储/知识抽取/知识融合/知识推理/语义搜索/知识问答/知识图谱项目
这些框架有不同的描述术语、表达能力、数据格式等方面的考虑，但本质上有相似之处。,知识图谱框架,属于,知识图谱/知识表示/知识存储/知识抽取/知识融合/知识推理/语义搜索/知识问答/知识图谱项目
这里以三个最典型的开放域知识图谱（Freebase、Wikidata、ConceptNet）为例，尝试比较不同的知识图谱项目选用的知识表示框架，并总结影响知识表示框架选择的主要因素。,知识图谱,由组成,知识表示框架
为便于比较分析，以RDF、OWL的描述术语和表达能力为主要比较对象。,RDF,被定义为,RDFS
为便于比较分析，以RDF、OWL的描述术语和表达能力为主要比较对象。,RDF,由组成,RDFS
为便于比较分析，以RDF、OWL的描述术语和表达能力为主要比较对象。,RDF,由组成,RDFS
2.4.1FreebaseFreebase的知识表示框架主要包含如下几个要素：对象-Object、事实-Facts、类型-ID，称为MIDTypes和属性-Properties。,Freebase,被定义为,MIDTypes
2.4.1FreebaseFreebase的知识表示框架主要包含如下几个要素：对象-Object、事实-Facts、类型-ID，称为MIDTypes和属性-Properties。,Freebase,由组成,MIDTypes
“Object”代表实体。,Object,被定义为,实体
“Object”代表实体。,Object,由组成,实体
每一个“Object”有唯一的（Machine_ID）。,Object,被定义为,每一个“Object”有唯一的（Machine_ID）。
每一个“Object”有唯一的（Machine_ID）。,每一个“Object”,由组成,（Machine_ID）
每一个“Object”有唯一的（Machine_ID）。,每一个“Object”,由组成,（Machine_ID）
一个“Object”可以有一个或多个“Types”。,Object,被定义为,一个“Object”可以有一个或多个“Types”。
一个“Object”可以有一个或多个“Types”。,Object,由组成,Types
一个“Object”可以有一个或多个“Types”。,Object,由组成,Types
“Properties”用来描述“Facts”。,Properties,被定义为,描述Facts
“Properties”用来描述“Facts”。,Properties,由组成,Facts
“Properties”用来描述“Facts”。,Properties,由组成,Facts
例如，“Barack_Obama”是一个Object，并拥有一个唯一的MID:“/m/02mjmr”。,Barack_Obama,被定义为,/m/02mjmr
例如，“Barack_Obama”是一个Object，并拥有一个唯一的MID:“/m/02mjmr”。,Barack_Obama,由组成,/m/02mjmr
例如，“Barack_Obama”是一个Object，并拥有一个唯一的MID:“/m/02mjmr”。,Barack_Obama,由组成,/m/02mjmr
这个Object是“/government/us_president”，并有一个称的一个为“/government/us_president/presidency_number”的Property，其数值是“44”。,us_president,被定义为,政府/美国总统
这个Object是“/government/us_president”，并有一个称的一个为“/government/us_president/presidency_number”的Property，其数值是“44”。,us_president,被定义为,政府/美国总统
"Freebase使用复合值类型（Compound_Value_Types,CVT）处理多元关系。",Freebase,被定义为,复合值类型
"Freebase使用复合值类型（Compound_Value_Types,CVT）处理多元关系。",Freebase,由组成,复合值类型
type如图2-16所示，示例的CVT描述了关于Obama的任职期限的多元关系“government_position_held”。,government_position_held,被定义为,多元关系
这个多元关系包含多个子二元关系：“office_holder”“office_position”“from”“to”等。,多元关系,被定义为,包含多个子二元关系：“office_holder”“office_position”“from”“to”等。
这个多元关系包含多个子二元关系：“office_holder”“office_position”“from”“to”等。,多元关系,由组成,office_holder
这个多元关系包含多个子二元关系：“office_holder”“office_position”“from”“to”等。,多元关系,由组成,office_position
这个多元关系包含多个子二元关系：“office_holder”“office_position”“from”“to”等。,多元关系,由组成,from
这个多元关系包含多个子二元关系：“office_holder”“office_position”“from”“to”等。,多元关系,由组成,to
一个CVT就是有唯一MID的Object，也可以有多个Types。,CVT,被定义为,一个Object
一个CVT就是有唯一MID的Object，也可以有多个Types。,一个CVT,由组成,Object
一个CVT就是有唯一MID的Object，也可以有多个Types。,多个Types,由组成,Types
为了以示区别，Freebase把所有非CVT的Object也称为“Topic”。,Freebase,被定义为,Object
为了以示区别，Freebase把所有非CVT的Object也称为“Topic”。,Freebase,由组成,Topic
为了以示区别，Freebase把所有非CVT的Object也称为“Topic”。,Freebase,由组成,Topic
Wikidata起源于Wikipedia，因此与Wikipedia一样，以页面“Page”为基本的组织单元。,Wikidata,被定义为,Wikipedia
Wikidata起源于Wikipedia，因此与Wikipedia一样，以页面“Page”为基本的组织单元。,Wikidata,被定义为,Wikipedia
Wikidata起源于Wikipedia，因此与Wikipedia一样，以页面“Page”为基本的组织单元。,Wikidata,被定义为,Wikipedia
Wikidata起源于Wikipedia，因此与Wikipedia一样，以页面“Page”为基本的组织单元。,Wikidata,被定义为,Wikipedia
Entities类似于OWL:Things，代指最顶层的对象。,Entities,被定义为,最顶层的对象
Entities类似于OWL:Things，代指最顶层的对象。,Entities,由组成,OWL:Things
每一个Entity都有一个独立的维基页面。,Entity,被定义为,每一个Entity都有一个独立的维基页面。
每一个Entity都有一个独立的维基页面。,每一个Entity,由组成,独立的维基页面
每一个Entity都有一个独立的维基页面。,每一个Entity,由组成,独立的维基页面
Entities主要有两类：Items和Properties。,Entities,被定义为,Items和Properties
Entities主要有两类：Items和Properties。,Entities,由组成,Items和Properties
Items类似于RDF中的Instance，代指实例对象。,Items,被定义为,实例对象
Items类似于RDF中的Instance，代指实例对象。,Items,由组成,实例对象
Items类似于RDF中的Instance，代指实例对象。,Items,由组成,实例对象
Properties和Statements分别等价于RDF中的Property和Statement。,Properties,被定义为,RDF中的Property
Properties和Statements分别等价于RDF中的Property和Statement。,Properties,由组成,RDF中的Property
Properties和Statements分别等价于RDF中的Property和Statement。,Properties,由组成,RDF中的Property
通常一个Item的页面还包含多个别名-aliases和多个指向Wikipedia的外部链接-Sitelinks。,Item,包含,别名-aliases
通常一个Item的页面还包含多个别名-aliases和多个指向Wikipedia的外部链接-Sitelinks。,Item,包含,外部链接-Sitelinks
通常一个Item的页面还包含多个别名-aliases和多个指向Wikipedia的外部链接-Sitelinks。,Item,由组成,别名-aliases
通常一个Item的页面还包含多个别名-aliases和多个指向Wikipedia的外部链接-Sitelinks。,Item,由组成,外部链接-Sitelinks
通常一个Item的页面还包含多个别名-aliases和多个指向Wikipedia的外部链接-Sitelinks。,Item,实现,知识图谱/知识表示/知识存储/知识抽取/知识融合/知识推理/语义搜索/知识问答/知识图谱项目
通常一个Item的页面还包含多个别名-aliases和多个指向Wikipedia的外部链接-Sitelinks。,Item,来源,知识图谱/知识表示/知识存储/知识抽取/知识融合/知识推理/语义搜索/知识问答/知识图谱项目
通常一个Item的页面还包含多个别名-aliases和多个指向Wikipedia的外部链接-Sitelinks。,Item,属于,知识图谱/知识表示/知识存储/知识抽取/知识融合/知识推理/语义搜索/知识问答/知识图谱项目
一个Statement包含一个Property、一个或多个Values、一个或多个Qualifiers、一个或多个References、一个标识重要性程度的Rank。,Statement,被定义为,一个Statement包含一个Property、一个或多个Values、一个或多个Qualifiers、一个或多个References、一个标识重要性程度的Rank。
一个Statement包含一个Property、一个或多个Values、一个或多个Qualifiers、一个或多个References、一个标识重要性程度的Rank。,Statement,由组成,Property、Value、Qualifier、Reference、Rank
修饰-Qualifiers用于处理复杂的多元表示。,修饰,由组成,Qualifiers
修饰-Qualifiers用于处理复杂的多元表示。,修饰,由组成,Qualifiers
如一个陈述“spouse:Jane_Belson”描述了一个二元关系。,spouse,被定义为,二元关系
如一个陈述“spouse:Jane_Belson”描述了一个二元关系。,spouse,由组成,Jane_Belson
如一个陈述“spouse:Jane_Belson”描述了一个二元关系。,spouse,属于,二元关系
可以使用Qualifiers给这个陈述增加多个附加信息来刻画多元关系，如“startdate:25_November_1991”and“end_date:11_May_2011”等。,多元关系,被定义为,可以使用Qualifiers给这个陈述增加多个附加信息来刻画多元关系，如“startdate:25_November_1991”and“end_date:11_May_2011”等。
可以使用Qualifiers给这个陈述增加多个附加信息来刻画多元关系，如“startdate:25_November_1991”and“end_date:11_May_2011”等。,Qualifiers,由组成,可以使用Qualifiers给这个陈述增加多个附加信息来刻画多元关系，如“startdate:25_November_1991”and“end_date:11_May_2011”等。
可以使用Qualifiers给这个陈述增加多个附加信息来刻画多元关系，如“startdate:25_November_1991”and“end_date:11_May_2011”等。,Qualifiers,由组成,可以使用Qualifiers给这个陈述增加多个附加信息来刻画多元关系，如“startdate:25_November_1991”and“end_date:11_May_2011”等。
引用-References用于标识每个陈述的来源或出处，如来源于某个维基百科页面等。,引用,被定义为,References
引用-References用于标识每个陈述的来源或出处，如来源于某个维基百科页面等。,引用,由组成,References
引用-References用于标识每个陈述的来源或出处，如来源于某个维基百科页面等。,引用,属于,References
引用也是一种Qualifiers，通常添加到Statements的附加信息中。,引用,被定义为,添加到Statements的附加信息中
引用也是一种Qualifiers，通常添加到Statements的附加信息中。,引用,由组成,Statements
Wikidata支持多种数值类型，包括其自有的Item类型、RDF_Literal、URL、媒体类型Commons_Media，以及Time、Globe_coordinates和Quantity三种复杂类型。,Wikidata支持多种数值类型,被定义为,Item类型、RDF_Literal、URL、媒体类型Commons_Media，以及Time、Globe_coordinates和Quantity三种复杂类型
Wikidata支持多种数值类型，包括其自有的Item类型、RDF_Literal、URL、媒体类型Commons_Media，以及Time、Globe_coordinates和Quantity三种复杂类型。,Wikidata支持多种数值类型,被定义为,Item类型、RDF_Literal、URL、媒体类型Commons_Media，以及Time、Globe_coordinates和Quantity三种复杂类型
Wikidata支持多种数值类型，包括其自有的Item类型、RDF_Literal、URL、媒体类型Commons_Media，以及Time、Globe_coordinates和Quantity三种复杂类型。,Wikidata支持多种数值类型,被定义为,Item类型、RDF_Literal、URL、媒体类型Commons_Media，以及Time、Globe_coordinates和Quantity三种复杂类型
Wikidata支持多种数值类型，包括其自有的Item类型、RDF_Literal、URL、媒体类型Commons_Media，以及Time、Globe_coordinates和Quantity三种复杂类型。,Wikidata支持多种数值类型,被定义为,Item类型、RDF_Literal、URL、媒体类型Commons_Media，以及Time、Globe_coordinates和Quantity三种复杂类型
