input,subject,subject_type,data/object,relation,object,object_type
按知识类型的不同，知识图谱包括词（Vocabulary）、实体（Entity）、关系（Relation）、事件（Event）、术语体系（Taxonomy）、规则（Rule）等。,规则,知识图谱,属性,英文名,Rule,文本
词一级的知识以词为中心，并定义词与词之间的关系，如WordNet、ConceptNet等。,词,知识图谱,属性,定义,词与词之间的关系,文本
实体一级的知识以实体为中心，并定义实体之间的关系、描述实体的术语体系等。,实体,知识图谱,属性,定义,实体之间的关系,文本
3.知识抽取知识抽取按任务可以分为概念抽取、实体识别、关系抽取、事件抽取和规则抽取等。,知识图谱构建,知识图谱构建,,包含,知识抽取,知识抽取
3.知识抽取知识抽取按任务可以分为概念抽取、实体识别、关系抽取、事件抽取和规则抽取等。,知识抽取,知识抽取,,包含,概念抽取,知识抽取
3.知识抽取知识抽取按任务可以分为概念抽取、实体识别、关系抽取、事件抽取和规则抽取等。,知识抽取,知识抽取,,包含,实体识别,知识抽取
3.知识抽取知识抽取按任务可以分为概念抽取、实体识别、关系抽取、事件抽取和规则抽取等。,知识抽取,知识抽取,,包含,关系抽取,知识抽取
3.知识抽取知识抽取按任务可以分为概念抽取、实体识别、关系抽取、事件抽取和规则抽取等。,知识抽取,知识抽取,,包含,事件抽取,知识抽取
3.知识抽取知识抽取按任务可以分为概念抽取、实体识别、关系抽取、事件抽取和规则抽取等。,知识抽取,知识抽取,,包含,规则抽取,知识抽取
结构化和文本数据是目前最主要的知识来源。,知识来源,知识抽取,,包含,从结构化数据库中获取知识,知识抽取
结构化和文本数据是目前最主要的知识来源。,知识来源,知识抽取,,包含,从文本数据中获取知识,知识抽取
从结构化数据库中获取知识一般使用现有的D2R工具[32]，如Triplify、D2RServer、OpenLink、SparqlMap、Ontop等。,从结构化数据库中获取知识,知识抽取,,方法,D2R工具,知识抽取
从结构化数据库中获取知识一般使用现有的D2R工具[32]，如Triplify、D2RServer、OpenLink、SparqlMap、Ontop等。,D2R工具,知识抽取,,包含,Triplify,知识抽取
从结构化数据库中获取知识一般使用现有的D2R工具[32]，如Triplify、D2RServer、OpenLink、SparqlMap、Ontop等。,D2R工具,知识抽取,,包含,D2RServer,知识抽取
从结构化数据库中获取知识一般使用现有的D2R工具[32]，如Triplify、D2RServer、OpenLink、SparqlMap、Ontop等。,D2R工具,知识抽取,,包含,OpenLink,知识抽取
从结构化数据库中获取知识一般使用现有的D2R工具[32]，如Triplify、D2RServer、OpenLink、SparqlMap、Ontop等。,D2R工具,知识抽取,,包含,SparqlMap,知识抽取
从结构化数据库中获取知识一般使用现有的D2R工具[32]，如Triplify、D2RServer、OpenLink、SparqlMap、Ontop等。,D2R工具,知识抽取,,包含,Ontop,知识抽取
从文本中获取知识主要包括实体识别和关系抽取。,从文本中获取知识,知识抽取,,包含,实体识别,知识抽取
从文本中获取知识主要包括实体识别和关系抽取。,从文本中获取知识,知识抽取,,包含,关系抽取,知识抽取
"以关系抽取为例，典型的关系抽取方法可以分为基于特征模板的方法[33-35]、基于核函数的监督学习方法[36-44]、基于远程监督的方法[45,46]和基于深度学习的监督或远程监督方法，如简单CNN、MP-CNN、MWK-CNN、PCNN、PCNN+Att和MIMLCNN等[47-52]。",关系抽取,知识抽取,,包含,基于特征模板的方法,知识抽取
"以关系抽取为例，典型的关系抽取方法可以分为基于特征模板的方法[33-35]、基于核函数的监督学习方法[36-44]、基于远程监督的方法[45,46]和基于深度学习的监督或远程监督方法，如简单CNN、MP-CNN、MWK-CNN、PCNN、PCNN+Att和MIMLCNN等[47-52]。",关系抽取,知识抽取,,包含,基于核函数的监督学习方法,知识抽取
"以关系抽取为例，典型的关系抽取方法可以分为基于特征模板的方法[33-35]、基于核函数的监督学习方法[36-44]、基于远程监督的方法[45,46]和基于深度学习的监督或远程监督方法，如简单CNN、MP-CNN、MWK-CNN、PCNN、PCNN+Att和MIMLCNN等[47-52]。",关系抽取,知识抽取,,包含,基于远程监督的方法,知识抽取
"以关系抽取为例，典型的关系抽取方法可以分为基于特征模板的方法[33-35]、基于核函数的监督学习方法[36-44]、基于远程监督的方法[45,46]和基于深度学习的监督或远程监督方法，如简单CNN、MP-CNN、MWK-CNN、PCNN、PCNN+Att和MIMLCNN等[47-52]。",关系抽取,知识抽取,,包含,基于深度学习的监督或远程监督方法,知识抽取
远程监督的思想是，利用一个大型的语义数据库自动获取关系类型标签。,基于远程监督的方法,知识抽取,属性,被定义为,利用大型的语义数据库自动获取关系类型标签,文本
"另外，一些工作通过多任务学习等方法将实体和关系做联合抽取[46,53]。",从文本中获取知识,知识抽取,属性,方法,将实体和关系做联合抽取,文本
4.知识融合在构建知识图谱时，可以从第三方知识库产品或已有结构化数据中获取知识输入。,知识图谱构建,知识图谱,,包含,知识融合,知识融合
"数据层的融合是指实体和关系（包括属性）元组的融合，主要是实体匹配或者对齐，由于知识库中有些实体含义相同但是具有不同的标识符，因此需要对这些实体进行合并处理[55,56]。",知识融合,知识融合,,包含,数据层的融合,知识融合
"数据层的融合是指实体和关系（包括属性）元组的融合，主要是实体匹配或者对齐，由于知识库中有些实体含义相同但是具有不同的标识符，因此需要对这些实体进行合并处理[55,56]。",数据层的融合,知识融合,属性,被定义为,实体和关系（包括属性）元组的融合,文本
"数据层的融合是指实体和关系（包括属性）元组的融合，主要是实体匹配或者对齐，由于知识库中有些实体含义相同但是具有不同的标识符，因此需要对这些实体进行合并处理[55,56]。",数据层的融合,知识融合,,包含,实体匹配,知识融合
"数据层的融合是指实体和关系（包括属性）元组的融合，主要是实体匹配或者对齐，由于知识库中有些实体含义相同但是具有不同的标识符，因此需要对这些实体进行合并处理[55,56]。",数据层的融合,知识融合,,包含,实体对齐,知识融合
此外，还需要对新增实体和关系进行验证和评估，以确保知识图谱的内容一致性和准确性，通常采用的方法是在评估过程中为新加入的知识赋予可信度值，据此进行知识的过滤和融合。,数据层的融合,知识融合,,包含,对新增实体和关系进行验证和评估,知识融合
此外，还需要对新增实体和关系进行验证和评估，以确保知识图谱的内容一致性和准确性，通常采用的方法是在评估过程中为新加入的知识赋予可信度值，据此进行知识的过滤和融合。,对新增实体和关系进行验证和评估,知识融合,属性,方法,在评估过程中为新加入的知识赋予可信度值，据此进行知识的过滤和融合,文本
实体对齐的任务包括实体消歧和共指消解，即判断知识库中的同名实体是否代表不同的含义以及知识库中是否存在其他命名实体表示相同的含义。,实体对齐,知识融合,,包含,实体消歧,知识融合
实体对齐的任务包括实体消歧和共指消解，即判断知识库中的同名实体是否代表不同的含义以及知识库中是否存在其他命名实体表示相同的含义。,实体消歧,知识融合,属性,被定义为,判断知识库中的同名实体是否代表不同的含义,文本
实体对齐的任务包括实体消歧和共指消解，即判断知识库中的同名实体是否代表不同的含义以及知识库中是否存在其他命名实体表示相同的含义。,实体对齐,知识融合,,包含,共指消解,知识融合
实体对齐的任务包括实体消歧和共指消解，即判断知识库中的同名实体是否代表不同的含义以及知识库中是否存在其他命名实体表示相同的含义。,共指消解,知识融合,属性,被定义为,判断知识库中是否存在其他命名实体表示相同的含义,文本
"一些最新的工作利用知识图谱嵌入方法进行实体对齐，并引入人机协作方式提升实体对齐的质量[62,63]。",实体对齐,知识融合,,包含,知识图谱嵌入方法,知识融合
本体是针对特定领域中Schema定义、概念模型和公理定义而言的，目的是弥合词汇异构性和语义歧义的间隙，使沟通达成共识。,本体,知识图谱,属性,目标,弥合词汇异构性和语义歧义的间隙,文本
因此，本体对齐通常带来的是共识模式的演化和变化，本体对齐的主要问题之一也可以转化为怎样管理这种演化和变化[64]。,本体对齐,知识融合,属性,目标,管理共识模式的演化和变化,文本
常见的本体演化管理框架有KAON[65]、Conto-diff[66]、OntoView等。,本体演化管理框架,知识融合,,包含,KAON,知识图谱项目
常见的本体演化管理框架有KAON[65]、Conto-diff[66]、OntoView等。,本体演化管理框架,知识融合,,包含,Conto-diff,知识图谱项目
常见的本体演化管理框架有KAON[65]、Conto-diff[66]、OntoView等。,本体演化管理框架,知识融合,,包含,OntoView,知识图谱项目
5.知识图谱补全与推理常用的知识图谱补全方法包括：基于本体推理的补全方法，如基于描述逻辑的推理[67-69]，以及相关的推理机实现，如RDFox、Pellet、RACER、HermiT、TrOWL等。,知识图谱补全方法,知识推理,,包含,基于本体推理的补全方法,知识推理
