input,subject,subject_type,relation,object,object_type
BASEBALL系统回答了有关一年内棒球比赛的问题。,BASEBALL系统,,,回答有关一年内棒球比赛的问题,
LUNAR在阿波罗月球任务期间提供了岩石样本分析数据的界面。,LUNAR,,,阿波罗月球任务期间提供了岩石样本分析数据的界面,
这些系统一般限定在特定领域，使用自然语言问题询问结构化知识库。,问答系统,,,特定领域，使用自然语言问题询问结构化知识库,
这些数据库与如今讲的关系数据库不同，更像基于逻辑表达式的知识库。,数据库,,,基于逻辑表达式的知识库,
如图8-10所示为早期NLIDB型问答系统的设计思想。,早期NLIDB型问答系统,,,设计思想,
依据文献[23]的介绍，NLIDB系统大多采用的模块包括：①实体识别（Named_EntityRecognition），通过查询领域词典识别命名实体；②语义理解（Question2Query），利用语法解析（例如词性分析，Part-Of-Speech）、动词分析（包括主动和被动）以及语义映射规则等技术，将问题解析成语义查询语句；③回答问题（Answer_Processing），通常通过简单查询和其他复杂操作（例如Count）获取答案。,NLIDB系统,,,Named_EntityRecognition,
依据文献[23]的介绍，NLIDB系统大多采用的模块包括：①实体识别（Named_EntityRecognition），通过查询领域词典识别命名实体；②语义理解（Question2Query），利用语法解析（例如词性分析，Part-Of-Speech）、动词分析（包括主动和被动）以及语义映射规则等技术，将问题解析成语义查询语句；③回答问题（Answer_Processing），通常通过简单查询和其他复杂操作（例如Count）获取答案。,NLIDB系统,,,Question2Query,
依据文献[23]的介绍，NLIDB系统大多采用的模块包括：①实体识别（Named_EntityRecognition），通过查询领域词典识别命名实体；②语义理解（Question2Query），利用语法解析（例如词性分析，Part-Of-Speech）、动词分析（包括主动和被动）以及语义映射规则等技术，将问题解析成语义查询语句；③回答问题（Answer_Processing），通常通过简单查询和其他复杂操作（例如Count）获取答案。,NLIDB系统,,,Answer_Processing,
这些工作中的语义理解部分各具特色，也就此奠定了后续问答系统中问题解析的基本套路，下面详细举例说明。,问答系统问题解析的基本套路,,,语义理解部分各具特色,
图8-10早期NLIDB型问答系统的设计思想（1）基于模式匹配（Pattern-Matching）。,早期NLIDB型问答系统,,,基于模式匹配,
基于模式匹配的语义理解可以直接将问题映射到查询。,基于模式匹配的语义理解,,,直接将问题映射到查询,
如图8-11所示，例子“...capital...<country>.....”中，变量“<country>”用来表示Country类型的一个实体，例如Italy，而“capital”是一个字符串。,<country>,,,Country类型的一个实体,
如图8-11所示，例子“...capital...<country>.....”中，变量“<country>”用来表示Country类型的一个实体，例如Italy，而“capital”是一个字符串。,“<country>”,,,表示Country类型的一个实体,
这个模板可以匹配不同的自然语言说法，例如“What_is_the_capital_of_Italy?”“Could_you_please_tell_me_what_is_thecapital_of_Italy?”，然后将问题映射到查询“Report_Capital_of_row_where_Country=Italy”（查询意大利的首都）。,模板,,,将问题映射到查询意大利的首都,
这个模板可以匹配不同的自然语言说法，例如“What_is_the_capital_of_Italy?”“Could_you_please_tell_me_what_is_thecapital_of_Italy?”，然后将问题映射到查询“Report_Capital_of_row_where_Country=Italy”（查询意大利的首都）。,SPO,,,schema,
这种语义理解技术简便灵活且不依赖过多的语法分析工具，后来发展为KBQA中基于模板的语义理解方案。,KBQA中基于模板的语义理解方案,,,语义理解技术,
这种语义理解技术简便灵活且不依赖过多的语法分析工具，后来发展为KBQA中基于模板的语义理解方案。,基于模板的语义理解方案,,,KBQA中基于模板的语义理解方案,
图8-11基于模板匹配的NLIDB解决方案[23]（2）基于语法解析（Syntactic-Parsing）。,基于模板匹配的NLIDB解决方案,,,基于语法解析（Syntactic-Parsing）。,
基于语法解析的语义理解将自然语言的复杂语义转化为逻辑表达式。,基于语法解析的语义理解,,,语义理解,
如图8-12所示为展示了LUNAR系统利用语法树解析初步解析问题。,LUNAR系统,,,利用语法树解析初步解析问题,
句法分析器的树状结果仍然需要人工生成的语义规则和领域知识来理解，进而转化成一种中间层的逻辑表达式。,句法分析器的树状结果,,,语义规则和领域知识来理解进而转化成一种中间层的逻辑表达式,
句法分析器的树状结果仍然需要人工生成的语义规则和领域知识来理解，进而转化成一种中间层的逻辑表达式。,句法分析器的树状结果,,,syntactic analyzer,
通过一个简单的基于Context-Free_Grammar（CFG）的语法，主语（S）由一个名词短语（NP）加上一个动词短语（VP）组成；一个名词短语（NP）由一个确定词（Det）和一个名词（N）组成；确定词（Det）可以是“what”或“which”等。,主语,,,基于Context-Free_Grammar（CFG）的语法,
通过一个简单的基于Context-Free_Grammar（CFG）的语法，主语（S）由一个名词短语（NP）加上一个动词短语（VP）组成；一个名词短语（NP）由一个确定词（Det）和一个名词（N）组成；确定词（Det）可以是“what”或“which”等。,主语,,,S,
通过一个简单的基于Context-Free_Grammar（CFG）的语法，主语（S）由一个名词短语（NP）加上一个动词短语（VP）组成；一个名词短语（NP）由一个确定词（Det）和一个名词（N）组成；确定词（Det）可以是“what”或“which”等。,名词短语,,,NP,
通过一个简单的基于Context-Free_Grammar（CFG）的语法，主语（S）由一个名词短语（NP）加上一个动词短语（VP）组成；一个名词短语（NP）由一个确定词（Det）和一个名词（N）组成；确定词（Det）可以是“what”或“which”等。,名词短语,,,一个名词短语（NP）,
通过一个简单的基于Context-Free_Grammar（CFG）的语法，主语（S）由一个名词短语（NP）加上一个动词短语（VP）组成；一个名词短语（NP）由一个确定词（Det）和一个名词（N）组成；确定词（Det）可以是“what”或“which”等。,名词短语,,,一个确定词（Det）,
通过一个简单的基于Context-Free_Grammar（CFG）的语法，主语（S）由一个名词短语（NP）加上一个动词短语（VP）组成；一个名词短语（NP）由一个确定词（Det）和一个名词（N）组成；确定词（Det）可以是“what”或“which”等。,名词短语,,,一个名词（N）,
"这样，“which_rock_contains_magnesium”就可以解析为后面的语法分for_every_X,“rock”映射到（is析结果，进而通过一系列转换规则，例如“which”映射到rock_X），形成最终的数据库查询。",which_rock_contains_magnesium,,,语法分for_every_X,
不少后来的系统也在系统的可移植性上有一些进展，包括允许为某一个新领域重新定制词典，构建通用知识表示语言来表达语义规则。,可移植性,,,后来的系统,
不少后来的系统也在系统的可移植性上有一些进展，包括允许为某一个新领域重新定制词典，构建通用知识表示语言来表达语义规则。,可移植性,,,portability,
有些系统甚至还可以允许用户通过交互界面添加新词汇和映射规制，包括LUNAR系统后期提出的MRL语言[23]，将自然语言问题转化为一种基于中间表示语言的逻辑查询表达式。,MRL语言,,,将自然语言问题转化为一种基于中间表示语言的逻辑查询表达式,
